11.0165978,10.93283617,1
11.81566788,11.6063499,1
16.3498952,16.41008148,1
15.31016869,15.46450405,1
11.07596876,11.17461532,1
11.90476519,11.89564533,1
10.17884809,10.04527713,1
11.45129927,11.32851027,1
10.07499302,10.22290601,1
15.15820408,15.16068002,1
10.88764944,10.94516411,1
15.16663432,15.20247237,1
12.23848939,12.33062026,1
11.708404,11.61622005,1
14.62518008,14.75239381,1
17.17481367,17.13775807,1
10.64387163,10.64136025,1
19.85642999,19.73763405,1
13.61046485,13.61770079,1
11.54628864,11.71712765,1
14.95323873,14.90027324,1
10.89587436,10.91955891,1
19.56421582,19.6682549,1
17.38153867,17.47248894,1
16.95988398,16.9463741,1
19.47367011,19.55175765,1
11.21080694,11.40584908,1
16.93640702,16.84191429,1
14.38021738,14.28668679,1
15.18006844,15.20020345,1
17.05089427,17.0225162,1
16.72212271,16.78381803,1
11.97360624,12.02372688,1
11.45754096,11.46717025,1
12.29563294,12.21560804,1
10.94484135,10.82829719,1
16.5164451,16.53720113,1
14.77840608,14.70461501,1
13.15745716,12.98572007,1
18.57640489,18.64499914,1
10.71806775,10.7433463,1
14.01519857,13.94725931,1
18.49545463,18.53043692,1
12.58612731,12.61034516,1
18.28972975,18.27733097,1
10.29660953,10.23456222,1
15.78877479,16.01696879,1
10.74733606,10.86336737,1
16.62053165,16.5374996,1
19.68536465,19.71458636,1
11.23088548,11.32625501,1
14.10607371,14.1634108,1
18.89805899,19.02302756,1
12.06505548,11.98222718,1
13.41080813,13.31353509,1
14.95646719,14.90692569,1
12.75246146,12.75147602,1
18.98718155,18.87548314,1
19.73282009,19.70525111,1
10.65965611,10.55285389,1
14.47894389,14.64587942,1
17.35850485,17.32523904,1
15.76425667,15.8784146,1
15.88122325,15.72327373,1
11.21184787,11.18590664,1
14.05009463,14.11122598,1
11.47317239,11.57365225,1
15.71206001,15.72373596,1
17.61099251,17.70938867,1
17.8224849,17.84056945,1
11.63028151,11.70487468,1
10.73519187,10.78834036,1
18.48278981,18.26623745,1
11.18486831,11.04918676,1
11.85781347,11.94820463,1
15.49963867,15.38431198,1
10.84133678,10.94019493,1
15.10602089,14.96101594,1
11.54160881,11.59824614,1
14.72322284,14.66394816,1
11.55793058,11.72815788,1
14.1599564,13.98731988,1
14.76321085,14.82931421,1
19.42678482,19.26659937,1
11.54200979,11.38944003,1
16.78145563,16.80791335,1
16.88771887,17.05196158,1
17.33178256,17.26216088,1
15.64116516,15.5289509,1
18.31920322,18.27929948,1
10.78477911,10.75594378,1
12.56757536,12.58890982,1
14.87914817,14.91405071,1
14.7774417,14.70706151,1
10.9906205,10.98128131,1
10.97373536,11.07905822,1
10.88845995,10.83640768,1
11.71066798,11.6933528,1
13.7923015,13.95450737,1
10.36389339,10.32866303,1
16.29998636,16.2903716,1
15.52729814,15.67439277,1
14.81959369,15.02726944,1
12.9574061,12.77741454,1
19.63555978,19.63157936,1
18.90392163,18.93719499,1
14.40686038,14.41616919,1
18.27330862,18.19238945,1
16.8614595,16.81965401,1
12.87639508,13.02551832,1
13.5628245,13.54885333,1
15.31306806,15.2512839,1
19.96390639,19.99725093,1
16.83242237,17.009839,1
12.11661851,12.29727345,1
18.59850964,18.62497749,1
18.54857065,18.44648244,1
13.11674828,13.05074901,1
19.01691207,18.90915603,1
12.7931716,12.80141974,1
10.26321705,10.04659014,1
12.21121879,12.34946667,1
13.04011381,12.97928978,1
17.66900471,17.525783,1
10.84137052,10.94951227,1
12.41611171,12.33676517,1
13.88533442,13.89770556,1
19.57741277,19.68635714,1
15.97598576,16.08381331,1
14.37846855,14.38379891,1
19.9762368,19.85440806,1
18.16513277,18.12743497,1
11.01549605,10.89710241,1
15.97702301,16.1444447,1
18.50729725,18.40697902,1
18.19584037,18.17065081,1
13.54129121,13.56961707,1
19.15827171,19.3358312,1
17.64539023,17.61232379,1
13.7500476,13.75912216,1
15.0526558,14.90705976,1
10.39450007,10.49176467,1
15.84337481,15.76531418,1
17.16022968,17.20768048,1
18.30562205,18.30403811,1
12.18903143,12.2360766,1
10.01481833,9.933341084,1
11.27844898,11.45236991,1
16.68674845,16.59905368,1
11.39291554,11.31749434,1
15.88565641,15.86221011,1
12.15364692,12.01127015,1
13.70481236,13.80814834,1
17.47419257,17.51604717,1
18.70233321,18.66132234,1
12.85837868,12.92460176,1
18.50202941,18.43206808,1
13.52333939,13.63924762,1
13.58596172,13.61037448,1
19.54474862,19.37568645,1
13.42459257,13.39105687,1
15.22825603,15.17421775,1
14.2813707,14.19086997,1
18.55146393,18.46127379,1
19.93014144,20.06198976,1
13.73179156,13.71300753,1
18.954455,19.03993752,1
14.40594499,14.56144416,1
11.46685036,11.60198229,1
16.16647689,16.27438758,1
13.56087,13.54632854,1
18.12875242,18.03393568,1
14.68662946,14.59927927,1
13.74399018,13.69884542,1
12.96582628,12.87223192,1
19.65893498,19.69030749,1
18.77751462,18.73273509,1
14.36318149,14.16778017,1
15.07894176,15.04929872,1
14.76383094,14.76284163,1
18.16111555,18.12708394,1
16.79540652,16.72760666,1
13.96065724,14.00427432,1
12.05359041,12.11018451,1
17.71188981,17.69024656,1
12.1371146,12.17987093,1
14.91338208,14.99840092,1
12.29298839,12.32935049,1
18.14983033,18.1372757,1
18.72296609,18.7342112,1
18.54825064,18.49783448,1
15.55321481,15.63052428,1
13.42251705,13.49652779,1
18.03074685,18.01325585,1
18.96196611,19.05138565,1
19.61867495,19.61933091,1
14.55598874,14.70625366,1
16.90164472,16.91884978,1
14.0653515,14.1219712,1
17.3297267,17.24207129,1
15.98439884,16.15055228,1
17.77734583,17.75775671,1
18.61024026,18.51707555,1
17.62809549,17.5507264,1
13.26520714,13.29584224,1
10.40487216,10.35490735,1
15.72997623,15.75462113,1
16.2555569,16.21750211,1
18.61737183,18.75534087,1
17.32754179,17.470318,1
18.49545141,18.48248491,1
18.77053394,18.64972186,1
12.52075842,12.49166731,1
12.14972522,12.28397747,1
10.25634767,10.23428102,1
18.79356334,18.70357167,1
10.31867539,10.36114002,1
18.7286845,18.72118168,1
17.36016778,17.25964537,1
19.80799291,20.04188831,1
11.90255714,11.76059187,1
18.1283386,18.05752726,1
16.36548684,16.42851766,1
10.60132744,10.61334316,1
14.24862082,14.30571915,1
16.41715672,16.50270468,1
18.03186535,17.96391176,1
13.61570701,13.61099006,1
13.70726769,13.60693794,1
17.41600121,17.45388023,1
12.55061269,12.52104501,1
16.04272193,16.00432529,1
18.63579507,18.5804317,1
19.46988132,19.36980091,1
13.87801428,13.96691994,1
15.24673014,15.13923885,1
14.37378568,14.22653935,1
19.3190153,19.34843546,1
12.28775422,12.42052097,1
18.81078431,18.7208608,1
11.87766939,11.79166004,1
19.25790071,19.39381809,1
10.11319341,9.957336515,1
18.50549335,18.4923739,1
13.86849167,13.98617224,1
17.63749012,17.73313328,1
